epoch,rmse
1,1.755886353907131
2,1.1208257511967705
3,0.782583953014442
4,0.7315894077931132
5,0.7159697966916221
6,0.7059165689916838
7,0.694553194301469
8,0.6834405330674989
9,0.6757657336337226
10,0.6659066066855476
