epoch,rmse
1,2.100696262191324
2,1.7074702837887932
3,1.3189990906154407
4,0.9584417781409096
5,0.7108393434215995
6,0.6224619798800525
7,0.5912344122634214
8,0.5664168999475592
9,0.5449728825513054
10,0.5271643522907706
11,0.510328059687334
12,0.49439991484670076
13,0.48034237588153167
14,0.466311176033581
15,0.4543752328437917
16,0.44236019429038553
17,0.4313596215318231
18,0.4236212618210736
19,0.41406697034835815
20,0.40659091227194843
21,0.39960553014979644
22,0.3924294955590192
23,0.38683261590845447
24,0.38198042266509113
25,0.3773456584004795
26,0.37263963678303885
27,0.3678968908155666
28,0.36432846942368674
29,0.3610655490089865
30,0.35785650681046877
31,0.3555167063194163
32,0.3522244016913807
33,0.3491513168110567
34,0.34662634923177604
35,0.34341807137517366
36,0.3402150895665674
37,0.3383767122731489
38,0.3354992480839
39,0.33264583699843464
40,0.3300333312329124
41,0.32822783378993764
42,0.3250630813486436
43,0.32308990201529336
44,0.32100924235932965
45,0.31743964552879333
46,0.3159664203138912
47,0.3129623786491506
48,0.31112459564910216
49,0.309990116778542
50,0.3063751310110092
51,0.3044942766427994
52,0.3014797945232952
53,0.29970842599868774
54,0.2974223792552948
55,0.29551512178252726
56,0.29281757333699393
57,0.29090552733224984
58,0.28920767149504495
59,0.286432369666941
60,0.2844071616144741
61,0.28181372319950776
62,0.28008345821324515
63,0.2774382777073804
64,0.2759430750327952
65,0.2737823645858204
66,0.2717299066922244
67,0.27010833691148195
68,0.26806530005791607
69,0.26590537849594564
70,0.2643105939907186
71,0.2622782412697287
72,0.26023469602360444
73,0.2583889330134672
74,0.2566221610588186
75,0.2553222126820508
76,0.25362664811751423
77,0.2519991783534779
78,0.25071750186821995
79,0.24869389744365916
80,0.24754915912361705
81,0.24602551144712112
82,0.2447936276302618
83,0.24376348800518932
84,0.24190935010419173
85,0.24114843589418075
86,0.2398587119053392
87,0.238531590822865
88,0.23755158571635976
89,0.23708640521063523
90,0.23569227097665563
91,0.23434527963399887
92,0.23378493768327377
93,0.2327650009709246
94,0.23213119936339996
95,0.23081507183173122
96,0.2300742176525733
97,0.22896612304098465
98,0.2285446682397057
99,0.2277029358288821
100,0.22666097695336623
101,0.22604119295583053
102,0.2252717031275525
103,0.22422430269858418
104,0.223398361574201
105,0.22394440235460505
106,0.2222107000210706
107,0.2216700052513796
108,0.22102075596066081
109,0.2204863477279158
110,0.2197697995340123
111,0.21944737960310542
112,0.21848643877926996
113,0.2179901946116896
114,0.21740152292391834
115,0.21672549274037867
116,0.21612009888186173
117,0.21575657585087946
118,0.21574092393412309
119,0.2149330373196041
120,0.21408900574726217
121,0.21352513441268137
122,0.21357359035926707
123,0.2129168006427148
124,0.21303713014897177
125,0.21221719989005258
126,0.21165142295991674
127,0.21123972535133362
128,0.21038042622454026
129,0.21034472611020594
130,0.20946315544493058
131,0.20917726308107376
132,0.20885294106076746
133,0.20823444689021392
134,0.20838971961947048
135,0.207473763209932
136,0.2075564576422467
137,0.20670652652488036
138,0.20608370006084442
139,0.20588974435539806
140,0.20546454278861775
141,0.2048764671472942
142,0.20480828381636562
143,0.20471218754263484
144,0.20349467326613033
145,0.20369701744878993
146,0.20353114385815227
147,0.20294858865878163
148,0.20314083423684626
149,0.20224971587167068
150,0.2017160934560439
151,0.2011920599376454
152,0.20135792125673854
153,0.20039781139177434
154,0.2007978155332453
155,0.20022868671837976
156,0.19979674193788977
157,0.1992148590438506
158,0.19865873412174337
159,0.19876395735670538
160,0.1986853318179355
161,0.1981857791543007
162,0.19814044061829061
