epoch,rmse
1,2.1009191625258503
2,2.0895682222702923
3,2.0763171630747177
4,2.055280741523294
5,2.0183136498226837
6,1.966707688920638
7,1.9184820932500504
8,1.8827792616451489
9,1.8543186994159924
10,1.8246264668071972
11,1.7951796195086311
12,1.7592133739415337
13,1.7200925490435433
14,1.6681011108791126
15,1.6037644638734705
16,1.5269010978586532
17,1.4472105152466719
18,1.3725955836913164
19,1.309723510461695
20,1.2531949351815617
21,1.2031052007394678
22,1.1552863611894495
23,1.1056800835272844
24,1.0558836740605972
25,1.0022774724399341
26,0.9480205248383915
27,0.8971511651487911
28,0.844136103111155
29,0.7996531076291028
30,0.763169502510744
31,0.7307942281751072
32,0.7071168808376088
33,0.682083233314402
34,0.6606640412526972
35,0.6432683064657099
36,0.6253358476302203
37,0.6092420202844283
38,0.5929552930242875
39,0.5780836974873262
40,0.5643128647523767
41,0.5516793096766752
42,0.5387265314074123
43,0.5264322354513056
44,0.5156309043659884
45,0.5032567548401216
46,0.4934085405924741
47,0.48335938944536094
48,0.473729917231728
49,0.4654557757517871
50,0.45589908957481384
51,0.4496547606061487
52,0.4410761550945394
53,0.43318094313144684
54,0.4269200747503954
55,0.41917189868057475
56,0.413893650559818
57,0.40820034286555124
58,0.4026426909600987
59,0.3964056583011852
60,0.39157289354240193
61,0.3865477328791338
62,0.381454240749864
63,0.3773836020161124
64,0.3716348523602766
65,0.3670003124896218
66,0.36362259002292857
67,0.3591315448284149
68,0.35532524392885323
69,0.3512009119286257
70,0.3461298530592638
71,0.342643884174964
72,0.3392644261612612
73,0.33448761175660524
74,0.33101504252237435
75,0.32744457002948313
76,0.32407107160371895
77,0.32103921385372386
78,0.3174272828242358
79,0.3143084531321245
80,0.3110939904170878
81,0.30812645221457763
82,0.30541814776027904
83,0.3014913788613151
84,0.29856857832740336
85,0.29531028165536766
86,0.2927660433685078
87,0.2900466024875641
88,0.2873276998015011
89,0.28443269519244924
90,0.281734156257966
91,0.2799440937883714
92,0.27701663620331707
93,0.2746441460707608
94,0.27243810453835654
95,0.270039389238638
96,0.2680655919453677
97,0.2657250481493333
98,0.2635151314384797
99,0.2616619949831682
100,0.2603483322788687
101,0.25740546601660114
102,0.25577304030165954
103,0.25459673474816713
104,0.2524172519059742
105,0.2500711491002756
106,0.24895921656314066
107,0.2470203094622668
108,0.24549021265086005
109,0.24410570544355056
110,0.2423325588597971
111,0.24047057242954478
112,0.24001621498781092
113,0.23863422300885706
114,0.23674513750216541
115,0.23549077484537573
116,0.23426972373443491
117,0.23303991293205933
118,0.23203224644941442
119,0.23012076756533453
120,0.2288485445520457
121,0.2281317290137796
122,0.22687866231974432
123,0.22583828997962616
124,0.22448991414378672
125,0.22337263778728597
126,0.22233736602699056
127,0.2214784438119215
128,0.22093353069880428
129,0.21971942878821316
130,0.2184682194800938
131,0.21758379261283314
132,0.2163471158813028
133,0.21538608477396123
134,0.21444770781432881
135,0.21387587531524546
136,0.21299289868158452
137,0.21187924856648727
138,0.21137591495233424
139,0.21055791264071183
140,0.20996826229726567
141,0.20883742413100073
142,0.20819544441559734
143,0.20703012364752152
144,0.20621703214505138
145,0.20586088387405171
146,0.20488061098491445
147,0.20448266451849656
148,0.2035475211108432
149,0.2026558619211702
150,0.2017980594845379
151,0.20124163829228459
152,0.20064412583323085
153,0.20000937361927593
154,0.1986842641935629
155,0.19866027858327417
156,0.1978117683354546
157,0.19736564685316646
158,0.19696915719439
159,0.19621190910830216
160,0.1958118094240918
161,0.19518973853658228
162,0.19451946677530513
163,0.1937624413300963
164,0.1932997786823441
165,0.19318449804011514
166,0.19217681709457846
167,0.19211902250261867
168,0.19126031635438695
169,0.19061361823011846
170,0.19014962324324777
171,0.19014965041595347
172,0.1896616733249496
173,0.1886721818762667
174,0.188143851564211
175,0.18794727632228067
176,0.18766441283857122
177,0.1867173046750181
178,0.18646018820650437
179,0.18587785038877935
180,0.18535939341082291
181,0.18560930341482162
182,0.1850065001670052
183,0.1845705666962792
184,0.18379344878827825
185,0.18342630477512584
186,0.18321113858152838
187,0.18298106158480926
188,0.18222851832123363
189,0.18180503740030177
190,0.18171395142288768
191,0.18106698244810104
192,0.18043729443760478
193,0.18007252715966282
194,0.1803296125110458
195,0.179452104603543
196,0.1786352689651882
197,0.1790141761302948
198,0.17887177844257915
199,0.17851543382686727
200,0.17792944478638031
201,0.17754942047245362
202,0.17717026217895396
203,0.17684107887394288
204,0.17688756874378989
205,0.17593699649852865
206,0.17522177231662414
207,0.17529368619708455
208,0.17537240903167164
209,0.17500814926974914
210,0.1744402866153156
211,0.17429414742133198
212,0.17381190640084884
213,0.17348795296514735
214,0.17334592298549764
215,0.1729734645170324
216,0.17274889481418274
217,0.1726957958410768
218,0.1723619248060619
219,0.17196520417928696
220,0.17151659376481
221,0.17143972042728872
222,0.17113513411844478
223,0.17097980572896845
224,0.1704562543069615
225,0.17041013258344986
226,0.1700782035203541
227,0.17002808302640915
228,0.16949288327904308
229,0.16969871915438595
230,0.16939370903898687
231,0.16899637089056127
232,0.16833470060544856
233,0.1680976069148849
234,0.16835728638312397
235,0.16806559089352102
236,0.16793830473633373
237,0.16774899249567704
238,0.1672372620771913
239,0.1668053067782346
240,0.16677615572424495
241,0.16683885323650696
242,0.1659136375083643
243,0.16595914258676417
244,0.16612584582146475
245,0.16528656859608257
246,0.1655771552639849
247,0.1652930058977183
248,0.16527231388232289
249,0.16514518155771143
250,0.16507242225548802
251,0.16453379261143067
252,0.1644214308437179
253,0.16439461401280234
254,0.1638598034487051
255,0.16345910245881362
256,0.16371768537689657
257,0.16307229943135204
258,0.16293193487560048
259,0.16290025500690236
260,0.1627039891832015
261,0.1627059048589538
262,0.16225986007381887
263,0.16228528320789337
264,0.16212902919334524
265,0.16179544522481806
266,0.1614792837816126
267,0.16182722501895008
268,0.16140210540855632
269,0.16126482232528574
270,0.16130994961542242
271,0.16090163500869975
272,0.16074987062636545
273,0.16087308613693013
274,0.16040905521196477
275,0.16042538118713043
276,0.1601307212429888
277,0.16001184240860097
278,0.15998544105712106
279,0.1594682611963328
280,0.15966224670410156
281,0.15944017645190744
282,0.15927128712920582
283,0.15940064586260738
284,0.1590211619349087
285,0.15885488250676325
286,0.15856194496154785
287,0.1586051320328432
288,0.15825625771985335
289,0.1583688127643922
290,0.15790861888843424
291,0.15796207636594772
292,0.1576416873756577
293,0.15753651454168208
294,0.1575937271118164
295,0.15733064448132233
296,0.1573375099722077
297,0.15722952739280813
298,0.1571514483760385
299,0.15692401633543127
300,0.15684889782877529
301,0.15661675482988358
302,0.1566857472062111
303,0.15658547115676544
304,0.15655089082086787
305,0.15618122675839594
306,0.15637683079523199
307,0.15586693365784252
308,0.15587321931824966
309,0.15536892151131348
310,0.1557217498912531
311,0.15547020251260085
312,0.15522288224276373
313,0.15501099518116782
314,0.15532050676205578
315,0.15509195362820344
316,0.15473023495253393
317,0.15481054169290207
318,0.15446206971126444
319,0.15469508398981655
320,0.15488646091783748
321,0.15448847369236104
322,0.15423891649526708
323,0.1542163149398916
324,0.1540761037784464
325,0.15386587469016805
326,0.15379438154837666
327,0.15376669036991455
328,0.1536127556772793
329,0.153562027741881
330,0.15325385156799765
331,0.15307226163499496
332,0.15308608421508005
333,0.15341128145947175
334,0.1530661289306248
335,0.15284715286072562
