epoch,rmse
1,2.0981163207222435
2,2.0812189298517563
3,2.0646114419488346
4,2.0462333104189705
5,2.024365088518928
6,1.9994241349837358
7,1.969364863984725
8,1.933753087240107
9,1.893740945002612
10,1.8480156169218176
11,1.798526613151326
12,1.7478916189249825
13,1.6988385354771334
14,1.6534539075458752
15,1.6182251221993391
16,1.5890824303907507
17,1.5629663642715006
18,1.5394301940413082
19,1.5143492502324722
20,1.4882109375560986
21,1.4579552376971525
22,1.423983230310328
23,1.3837983503061182
24,1.3417709294487448
25,1.2916925093706917
26,1.238016945474288
27,1.1801400850800907
28,1.1224279614055859
29,1.0652644213508158
30,1.0152678489685059
31,0.9720273578868193
32,0.9373266784583821
33,0.912939355653875
34,0.889562271973666
35,0.8695371326278237
36,0.853273447822122
37,0.8365073344286751
38,0.826197987093645
39,0.8090901778024786
40,0.7970007202204537
41,0.7868575646596796
42,0.7751619570395526
43,0.7648031325901256
44,0.755410266273162
45,0.7452119956998264
46,0.737318762961556
47,0.7287615590235766
48,0.7186024942818809
49,0.7112691069350523
50,0.7035847551682416
51,0.6966710388660431
52,0.688954176271663
53,0.6825365511810079
54,0.67391178187202
55,0.6679289358503678
56,0.660971660824383
57,0.6534940986072316
58,0.6480497945757473
59,0.6424052487401402
60,0.6357648372650146
61,0.6302247888901654
62,0.6216026825063369
63,0.6165016696733587
64,0.6110859460690442
65,0.6068054735660553
66,0.6007373806308297
67,0.5938995322760414
68,0.5903377988759209
69,0.5851681740844951
70,0.5788715481758118
71,0.5735202221309438
72,0.5688088203177732
73,0.5641475810724146
74,0.5586416949244106
75,0.5538961571805617
76,0.548532577121959
77,0.5440125991316402
78,0.5390478705658632
79,0.5346479468485889
80,0.528576242573121
81,0.5240764425081366
82,0.5190040118554059
83,0.5162050180575427
84,0.5118222727495081
85,0.5074837050017189
86,0.5018013163524515
87,0.49760085694930134
88,0.4935920142075595
89,0.49011900670388164
90,0.48566994421622334
91,0.4825187334242989
92,0.4773951348136453
93,0.4744143380838282
94,0.47025084057274985
95,0.46723974364645343
96,0.4633983776849859
97,0.46058301802943735
98,0.4562249928712845
99,0.45302513942999
100,0.4504243994460386
101,0.4471823818543378
102,0.44321297372088714
103,0.4406319330720341
104,0.4372781401171404
105,0.4340623652233797
106,0.4310949269463034
107,0.4287034316974528
108,0.42634056771502776
109,0.42431240923264446
110,0.4212137329227784
111,0.4182159795480616
112,0.41560181098825794
113,0.41364586090340333
114,0.40959228838191314
115,0.4086313545703888
116,0.40643416169811697
117,0.40483590083963733
118,0.4016061346320545
119,0.399731902515187
120,0.3970498582896064
121,0.39545445144176483
122,0.3938283482018639
123,0.39058537868892446
124,0.38952423982760487
125,0.3861529239836861
126,0.38477067035787244
127,0.38274478824699626
128,0.380263585378142
129,0.3786393325118458
130,0.3772028658319922
131,0.37544018030166626
132,0.3733845440780415
133,0.37180806959376617
134,0.36995946922722983
135,0.36922381818294525
136,0.3664572598303066
137,0.36480239647276264
138,0.36244499683380127
139,0.3623969283174066
140,0.3599197364905301
141,0.35892922387403603
142,0.3571583637419869
143,0.35600026916055116
144,0.3545827602638918
145,0.35214118747150197
146,0.35033641492619233
147,0.34982416997937593
148,0.34805865235188427
149,0.34667837707435384
150,0.3450321309706744
151,0.343503235894091
152,0.3420823531992295
153,0.3407755029552123
154,0.339273164377493
155,0.33848732709884644
156,0.336356066605624
157,0.3350810014149722
158,0.33415890090605793
159,0.33261987654601827
160,0.3313177078962326
161,0.3299321050153059
162,0.32900477858150706
163,0.3273443851400824
164,0.32564158211736116
165,0.3257305613335441
166,0.32368273331838493
167,0.32304488473078785
168,0.32160146183827343
169,0.3212662777479957
170,0.3184843273723827
171,0.3184327071203905
172,0.3168998579768574
173,0.3155096252174938
174,0.31466711093397703
175,0.3138616426902659
176,0.3122546103070764
177,0.31153891367070813
178,0.3105567737537272
179,0.3093358672717038
180,0.30848169765051675
181,0.30702341917683096
182,0.3064101443571203
183,0.3049757366671282
184,0.30473120510578156
185,0.30294058866360607
186,0.30261820817694945
187,0.3009088758160086
188,0.3007182049400666
189,0.30011558182099285
190,0.29755498556529775
191,0.297474469332134
192,0.2975271274061764
193,0.2963769356994068
194,0.2949279459083782
195,0.2939158195958418
196,0.2934398668653825
197,0.2923382397960214
198,0.29127131402492523
199,0.29065102075829224
200,0.28969105201608997
201,0.2888190921615152
202,0.2881899835432277
203,0.28751957328880534
204,0.2877872323288637
205,0.2858877269660725
206,0.2854782421799267
207,0.2841021401040694
208,0.2839566574377172
209,0.2833752246464
210,0.281639980042682
211,0.28221284466631275
212,0.28042500772896933
213,0.27962011449477253
214,0.2790534697911319
215,0.2793460479554008
216,0.2784994568894891
217,0.27754200293737297
218,0.2769085317850113
219,0.27598060141591463
220,0.2755257198039223
221,0.2753207604674732
222,0.2744042093262953
223,0.27396146953105927
224,0.27318016483503227
225,0.27237168655676003
226,0.2715847150367849
227,0.2723325219224481
228,0.2698495037415448
229,0.2696509185959311
230,0.2691406178123811
231,0.26811520842944875
232,0.2686980989049463
233,0.2673225919989979
234,0.2664924211361829
235,0.26631420850753784
236,0.2658882719628951
237,0.265534486840753
238,0.2651688894804786
239,0.2647261803641039
240,0.26362050456159253
241,0.26268916095004363
242,0.26231733490439024
243,0.2618640705066569
244,0.26178356479195986
245,0.2612671913469539
246,0.2608772007858052
247,0.26002922917113586
248,0.2595637239077512
249,0.2591430991888046
250,0.25828947652788725
251,0.2580528005081065
252,0.25767648044754476
253,0.25686612374642315
254,0.2564693899715648
255,0.2558809098075418
256,0.25543473485638113
257,0.2553700936191222
258,0.255316180341384
259,0.25398174147395525
260,0.2531837316996911
261,0.25362804532051086
262,0.25309065378764095
263,0.2523757171104936
264,0.25215378316009746
265,0.2510186311076669
266,0.25077247970244465
267,0.2503436676719609
268,0.250352630720419
269,0.24934975014013402
270,0.24909907623248942
271,0.24949114331427744
272,0.24908328494604895
273,0.2486025796217077
274,0.24800258743412354
275,0.24769479562254512
276,0.24725852380780614
277,0.24642768502235413
278,0.24693255740053513
279,0.24616568798528
280,0.24546945752466426
281,0.245094293180634
282,0.24461900136050055
283,0.24383128478246577
284,0.24384083861813827
285,0.24380007999784806
286,0.2432612097438644
287,0.24282457065932891
288,0.24269359076724334
289,0.24193397076690898
290,0.2414410429842332
291,0.24152060904923608
292,0.2407822245184113
293,0.2412438708193162
294,0.2400375477531377
295,0.23963901926489437
296,0.2395672627231654
297,0.23917308756533792
298,0.23877432504120996
299,0.23849922550075195
