epoch,rmse
1,0.8170335984655789
2,0.40995239679302486
3,0.3214834744022006
4,0.2820770469095026
5,0.2616184816828796
6,0.24680266414015067
7,0.2363139461016371
8,0.22803248979506038
9,0.2211799221556811
10,0.2150812160578512
